,molecule_chembl_id,canonical_smiles,bioactivity_class,MolecularWeight,LogP,NumHDonors,NumHAcceptors,PIC50
1171,CHEMBL178770,Cc1ccccc1NC(=O)Oc1ccc2c(c1)C1(C)CCOC1O2,active,325.3640000000001,4.0024200000000025,1.0,4.0,7.638272163982407
1173,CHEMBL362704,CCNC(=O)Oc1ccc2c(c1)C1(C)COC(C1)O2,active,263.29299999999995,2.1914,1.0,4.0,6.080921907623926
1174,CHEMBL178294,Cc1ccccc1NC(=O)Oc1ccc2c(c1)C1(C)COC(C1)O2,active,325.3640000000001,4.002420000000003,1.0,4.0,7.251811972993799
1176,CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,active,198.26899999999992,2.695800000000001,1.0,2.0,6.721246399047171
1177,CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,active,379.50000000000017,4.361100000000004,0.0,4.0,7.657577319177793
1178,CHEMBL659,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,active,287.35900000000004,1.8503,1.0,4.0,6.096910013008056
1180,CHEMBL74926,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)[C@@H]12,active,337.42300000000006,3.6666000000000025,1.0,4.0,7.657577319177793
1181,CHEMBL539624,CCc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CC[N+](C)([O-])[C@@H]1N2C.Cl,active,417.9370000000002,4.6634000000000055,1.0,4.0,6.903089986991944
1182,CHEMBL433041,CCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,active,359.5140000000002,4.114500000000003,1.0,4.0,7.657577319177793
1183,CHEMBL1255901,C/C=C1\[C@H]2C=C(C)C[C@@]1(N)c1ccc(=O)[nH]c1C2,active,242.32199999999997,1.9975,2.0,2.0,7.327902142064283
1184,CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,active,198.26899999999992,2.695800000000001,1.0,2.0,6.372634143407267
1185,CHEMBL345124,CC[N+](C)(CC)CCC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21.[I-].[I-],inactive,668.4050000000002,-1.0035999999999945,2.0,2.0,4.490797477668897
1186,CHEMBL11805,COc1ccccc1CN(C)CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCCN(C)Cc1ccccc1OC,active,666.9920000000003,7.64580000000001,0.0,6.0,6.769551078621726
1187,CHEMBL179455,Nc1ccc2c(c1)c(-c1ccccc1)[n+](CCCNCCCNCCCNc1c3c(nc4ccccc14)CCCC3)c1cc(N)ccc21,active,638.884,7.000500000000006,5.0,6.0,8.809668301829708
1188,CHEMBL361165,COc1ccccc1CN(C)CCCN(C)CCCNCCC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21,active,605.851,5.944200000000005,3.0,6.0,6.021363051615525
1189,CHEMBL535812,CCC1=CC2Cc3nc4ccccc4c(NCCCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2.Cl.Cl,active,645.7630000000003,10.756099999999988,2.0,4.0,9.086186147616283
1191,CHEMBL183507,COc1ccc(-c2cc3c(c(=O)o2)C[C@]2(O)[C@@](C)(CC[C@]45OC(=O)[C@](OC)(C(=O)[C@@]42C)C5(C)C)O3)cc1,active,510.5390000000004,2.829900000000001,1.0,9.0,6.638272163982407
1192,CHEMBL424984,COc1ccc(-c2cc3c(c(=O)o2)C[C@@]2(O)[C@@]4(C)C=CC(=O)C(C)(C)[C@@]4(O)CC[C@@]2(C)O3)cc1,active,466.53000000000026,3.4364000000000026,2.0,7.0,7.045757490560675
1193,CHEMBL183813,COc1ccc(-c2cc3c(c(=O)o2)C[C@@]2(O)[C@@]4(C)CCC(=O)C(C)(C)[C@@]4(O)CC[C@@]2(C)O3)cc1,active,468.54600000000033,3.6604000000000028,2.0,7.0,7.221848749616356
1194,CHEMBL367571,COC1=CC(=O)[C@@]2(C)[C@](O)(CC[C@@]3(C)Oc4cc(-c5cc(OC)c(OC)c(OC)c5)oc(=O)c4C[C@@]23O)C1(C)C,active,556.6080000000003,3.4277000000000024,2.0,10.0,6.376750709602099
1195,CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,active,198.26899999999992,2.695800000000001,1.0,2.0,7.045757490560675
1196,CHEMBL1161674,NC1=C2CCCCC2=NC2CCCCC12,active,204.31699999999998,2.7866000000000017,1.0,2.0,6.439997673226633
1197,CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,active,198.26899999999992,2.695800000000001,1.0,2.0,7.470056598341331
1198,CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,active,198.26899999999992,2.695800000000001,1.0,2.0,6.599997654072044
1199,CHEMBL369661,Nc1c2c(nc3c(Cl)cccc13)CCCC2,active,232.71399999999997,3.3492000000000015,1.0,2.0,7.160019442321658
1200,CHEMBL292314,Nc1c2c(nc3cc(Cl)ccc13)CCCC2,active,232.71399999999994,3.3492000000000015,1.0,2.0,8.739928612014925
1201,CHEMBL292314,Nc1c2c(nc3cc(Cl)ccc13)CCCC2,active,232.71399999999994,3.3492000000000015,1.0,2.0,8.0
1202,CHEMBL62084,Nc1c2c(nc3ccc(Cl)cc13)CCCC2,active,232.7139999999999,3.3492000000000015,1.0,2.0,6.130000141365475
1203,CHEMBL62084,Nc1c2c(nc3ccc(Cl)cc13)CCCC2,active,232.7139999999999,3.3492000000000015,1.0,2.0,6.260000690598032
1204,CHEMBL134057,Nc1c2c(nc3cccc(Cl)c13)CCCC2,active,232.7139999999999,3.3492000000000015,1.0,2.0,8.029978734171634
1205,CHEMBL60119,Cc1ccc2c(N)c3c(nc2c1)CCCC3,active,212.29599999999996,3.004220000000002,1.0,2.0,7.0
1207,CHEMBL61715,Nc1c2c(nc3cc([N+](=O)[O-])ccc13)CCCC2,active,243.26599999999993,2.604000000000001,1.0,4.0,7.550059011226662
1209,CHEMBL61533,Nc1c2c(nc3cc(F)ccc13)CCCC2,active,216.25899999999996,2.834900000000001,1.0,2.0,7.059981844992337
1210,CHEMBL1161714,Nc1c2c(nc3cccc(F)c13)C1CC(C2)C1,active,228.26999999999992,3.0058000000000016,1.0,2.0,7.540004743952609
1212,CHEMBL302842,COc1ccc2c(N)c3c(nc2c1)CCCC3,active,228.29499999999996,2.7044000000000006,1.0,3.0,6.459996055149973
1213,CHEMBL61930,Nc1c2c(nc3cc(Cl)c(Cl)cc13)CCCC2,active,267.159,4.002600000000001,1.0,2.0,6.329995488683631
1215,CHEMBL1161715,Nc1c2c(nc3ccc(O)cc13)CCCC2,active,214.26799999999994,2.4014000000000006,2.0,3.0,6.790002703917631
1216,CHEMBL431844,Nc1c2c(nc3ccccc13)C1CCC2C1,active,210.27999999999994,3.181700000000002,1.0,2.0,7.50003813440381
1217,CHEMBL355740,Nc1c2c(nc3c(Cl)cccc13)C1CCC2C1,active,244.725,3.8351000000000015,1.0,2.0,7.070019409484486
1218,CHEMBL352500,Nc1c2c(nc3cc(Cl)ccc13)C1CCC2C1,active,244.72499999999997,3.8351000000000015,1.0,2.0,8.349984047528162
1220,CHEMBL368196,Nc1c2c(nc3cccc(Cl)c13)C1CCC2C1,active,244.72499999999994,3.8351000000000015,1.0,2.0,7.36997914888659
1221,CHEMBL140476,CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2,active,284.7900000000001,4.466400000000003,1.0,2.0,9.489991487059765
1222,CHEMBL341658,CCC1=CC2Cc3nc4cc(F)ccc4c(N)c3C(C1)C2,active,282.3620000000001,4.342200000000003,1.0,2.0,8.680061560019691
1223,CHEMBL143812,CCC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2,active,298.8170000000001,4.856500000000003,1.0,2.0,9.489991487059765
1226,CHEMBL1161717,C=C1c2ccc(Cl)cc2N=C2CCCCCN12,active,246.74099999999993,4.230300000000003,0.0,2.0,6.799998134593398
1227,CHEMBL1161718,C=C1c2cc(Cl)ccc2N=C2CCCCCN12,active,246.74099999999993,4.230300000000003,0.0,2.0,6.299997602857746
1229,CHEMBL165292,O=c1c2ccc(Cl)cc2nc2n1CCCCC2,inactive,248.71299999999994,2.776300000000001,0.0,3.0,4.0
1230,CHEMBL350496,S=c1c2ccc(Cl)cc2nc2n1CCCCC2,inactive,264.78099999999995,4.145590000000002,0.0,3.0,4.0
1231,CHEMBL132030,Nc1c2c(nc3cccc(F)c13)CCCC2,active,216.2589999999999,2.834900000000001,1.0,2.0,7.100015437450609
1232,CHEMBL132260,Nc1c2c(nc3ccccc13)OCCC2,active,200.24099999999993,2.1420000000000003,1.0,3.0,6.579994715040948
1233,CHEMBL132365,COc1cccc2nc3c(c(N)c12)CCCC3,active,228.29499999999993,2.7044000000000006,1.0,3.0,6.209996479609511
1234,CHEMBL134240,Nc1c2c(nc3ccc(Cl)cc13)OCCC2,inactive,234.68599999999992,2.7954000000000008,1.0,3.0,5.0
1236,CHEMBL130373,Nc1c2c(nc3cnccc13)OCCC2,inactive,201.22899999999996,1.537,1.0,4.0,4.379999982779397
1237,CHEMBL92460,c1ccc(CN2CCC(CCc3noc4ccccc34)CC2)cc1,active,320.4360000000001,4.6726000000000045,0.0,3.0,7.259637310505756
1238,CHEMBL433379,Cc1ccc2onc(CCC3CCN(Cc4ccccc4)CC3)c2c1,active,334.4630000000001,4.981020000000005,0.0,3.0,8.10790539730952
1239,CHEMBL188823,COc1cc2onc(CCC3CCN(Cc4ccccc4)CC3)c2cc1C,active,364.48900000000015,4.989620000000005,0.0,4.0,8.236572006437063
1240,CHEMBL94186,COc1ccc2onc(CCC3CCN(Cc4ccccc4)CC3)c2c1,active,350.46200000000005,4.681200000000005,0.0,4.0,8.142667503568731
1241,CHEMBL93619,COc1cccc2c(CCC3CCN(Cc4ccccc4)CC3)noc12,active,350.4620000000001,4.681200000000004,0.0,4.0,8.148741651280925
1242,CHEMBL92736,CC(=O)Nc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1,active,377.48800000000006,4.631000000000004,1.0,4.0,8.55284196865778
1243,CHEMBL92955,O=S(=O)(Nc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1)c1ccccc1,active,475.61400000000015,5.473400000000005,1.0,5.0,7.853871964321762
1244,CHEMBL93936,c1ccc(CN2CCC(CCc3noc4cc(N5CCOCC5)ccc34)CC2)cc1,active,405.54200000000026,4.509200000000004,0.0,5.0,9.096910013008056
1245,CHEMBL420625,Nc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1,active,335.45100000000014,4.254800000000004,1.0,4.0,7.698970004336019
1246,CHEMBL330004,Brc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1,active,399.33200000000005,5.435100000000005,0.0,3.0,7.301029995663981
1247,CHEMBL92775,N#Cc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1,active,345.44600000000014,4.544280000000004,0.0,4.0,6.995678626217358
1248,CHEMBL92663,NC(=O)c1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1,active,363.46100000000007,3.771500000000003,1.0,4.0,8.05551732784983
1249,CHEMBL93241,c1ccc(CN2CCC(CCCc3noc4ccccc34)CC2)cc1,active,334.4630000000001,5.062700000000005,0.0,3.0,8.045757490560675
1251,CHEMBL92629,c1ccc(CN2CCC(CNc3noc4ccccc34)CC2)cc1,active,321.42400000000015,4.151900000000003,1.0,4.0,6.494850021680094
1252,CHEMBL328102,c1ccc(CN2CCC(CCc3nsc4ccccc34)CC2)cc1,active,336.50400000000013,5.141100000000005,0.0,3.0,7.00436480540245
1253,CHEMBL92142,c1ccc(CN2CCC(CCc3nccc4ccccc34)CC2)cc1,active,330.47500000000014,5.079600000000005,0.0,2.0,6.657577319177793
1254,CHEMBL92958,c1ccc(CN2CCC(CCc3n[nH]c4ccccc34)CC2)cc1,active,319.4520000000001,4.407700000000004,1.0,2.0,6.920818753952375
1255,CHEMBL329231,O=C1CCc2cc3c(CCC4CCN(Cc5ccccc5)CC4)noc3cc2N1,active,389.49900000000014,4.557300000000004,1.0,4.0,9.244125144327509
1256,CHEMBL328468,O=C1Cc2cc3onc(CCC4CCN(Cc5ccccc5)CC4)c3cc2N1,active,375.4720000000001,4.167200000000003,1.0,4.0,9.022276394711152
1257,CHEMBL426441,CN1C(=O)Cc2cc3onc(CCC4CCN(Cc5ccccc5)CC4)c3cc21,active,389.4990000000001,4.191500000000004,0.0,4.0,9.318758762624412
1258,CHEMBL95020,O=C1Cc2c(ccc3c(CCC4CCN(Cc5ccccc5)CC4)noc23)N1,active,375.47200000000004,4.167200000000003,1.0,4.0,8.443697499232712
1259,CHEMBL185799,COc1cc2c(cc1OC)C(=O)C(C1CC[N+](C)(Cc3ccccc3)CC1)=C2,active,378.49200000000013,4.340300000000004,0.0,3.0,6.6020599913279625
1260,CHEMBL186144,COc1cc2cc(C(=O)C3CCC[N+](C)(Cc4ccccc4)CC3)sc2cc1OC,active,424.5860000000001,5.548100000000006,0.0,4.0,8.096910013008056
1261,CHEMBL361869,COc1cc2cc(C(=O)C3CC[N+](C)(Cc4ccccc4)CCC3O)sc2cc1OC,active,440.58500000000015,4.518900000000005,1.0,5.0,7.366531544420414
1262,CHEMBL189283,COc1cc2cc(C(=O)CC3CCC(O)C[N+](C)(Cc4ccccc4)CC3)sc2cc1OC,active,468.63900000000024,5.2991000000000055,1.0,5.0,6.42021640338319
1263,CHEMBL362711,COc1cc2cc(C(=O)CC3CCCC[N+](C)(Cc4ccccc4)CC3)sc2cc1OC,active,452.64000000000016,6.328300000000008,0.0,4.0,6.958607314841775
1264,CHEMBL185976,COc1cc2cc(C(=O)C3CC[N+](C)(Cc4ccccc4)CCC3OC)sc2cc1OC,active,454.6120000000002,5.173000000000005,0.0,5.0,6.920818753952375
1265,CHEMBL188325,COc1cc2cc(C(=O)C3=CC[N+](C)(Cc4ccccc4)CC3)sc2cc1OC,active,408.5430000000002,5.078100000000006,0.0,4.0,6.2839966563652006
1266,CHEMBL187812,COc1cc2cc(C3CC[N+](C)(Cc4ccccc4)CC3O)sc2cc1OC,inactive,398.5480000000001,4.413500000000004,1.0,4.0,4.708187312532881
1268,CHEMBL364125,COCC[N+]1(C)CCCC(C(=O)c2cc3cc(OC)c(OC)cc3s2)CC1,active,392.54100000000017,3.9943000000000035,0.0,5.0,7.275724130399211
1269,CHEMBL610243,COc1cc2cc(C(=O)C3CCC[N+](C)(Cc4ccc([N+](=O)[O-])o4)CC3)sc2cc1OC.[I-],active,586.4480000000002,2.0533,0.0,7.0,7.494850021680094
1270,CHEMBL372491,COc1cc2cc(C(=O)C3CCC[N+](C)(CC4CCCCO4)CC3)sc2cc1OC,active,432.6060000000003,4.917000000000005,0.0,5.0,7.552841968657781
1271,CHEMBL364585,COc1cc2cc(C(=O)C3CCC[N+](C)(CC(=O)OC(C)(C)C)CC3)sc2cc1OC,active,448.60500000000025,4.689600000000005,0.0,6.0,7.102372908709558
1272,CHEMBL188917,COc1cc2cc(C(=O)C3CCC[N+](C)(CCOc4ccccc4)CC3)sc2cc1OC,active,454.61200000000014,5.426900000000006,0.0,5.0,6.4089353929735005
1273,CHEMBL188338,COc1cc2cc(C(=O)C3CCC[N+](C)(CC#N)CC3)sc2cc1OC,active,373.4980000000001,3.8714800000000036,0.0,5.0,6.0
1274,CHEMBL366114,COc1cc2c(cc1OC)SC(C(=O)CCc1cc[n+](C)cc1)C2,active,344.456,2.7470000000000008,0.0,4.0,6.045757490560675
1275,CHEMBL188753,CC[n+]1ccc(CCC(=O)C2Cc3cc(OC)c(OC)cc3S2)cc1,active,358.48300000000006,3.2299000000000024,0.0,4.0,6.552841968657781
1276,CHEMBL189122,C=CC[n+]1ccc(CCC(=O)C2Cc3cc(OC)c(OC)cc3S2)cc1,active,370.4940000000001,3.3960000000000026,0.0,4.0,8.202732459169283
1277,CHEMBL189517,COc1cc2c(cc1OC)SC(C(=O)CCc1cc[n+](CC3CC3)cc1)C2,active,384.52100000000013,3.6200000000000028,0.0,4.0,6.958607314841775
1278,CHEMBL365904,COc1cc2c(cc1OC)SC(C(=O)CCc1cc[n+](CC3CCC3)cc1)C2,active,398.5480000000002,4.010100000000003,0.0,4.0,7.3979400086720375
1279,CHEMBL186264,CCOCC[n+]1ccc(CCC(=O)C2Cc3cc(OC)c(OC)cc3S2)cc1,active,402.5360000000001,3.246500000000001,0.0,5.0,8.154901959985743
1280,CHEMBL187818,COc1cc2c(cc1OC)SC(C(=O)CCc1cc[n+](Cc3ccc(F)cc3)cc1)C2,active,438.5440000000001,4.397400000000004,0.0,4.0,8.585026652029182
1281,CHEMBL188011,COC(=O)c1ccc(C[n+]2ccc(CCC(=O)C3Cc4cc(OC)c(OC)cc4S3)cc2)cc1,active,478.5900000000002,4.044900000000003,0.0,6.0,6.0
1282,CHEMBL362752,COc1cc2c(cc1OC)SC(C(=O)CCc1cc[n+](Cc3ccsc3)cc1)C2,active,426.5830000000001,4.319800000000003,0.0,5.0,8.221848749616356
1283,CHEMBL610242,COc1cc2c(cc1OC)SC(C(=O)CCc1cc[n+](Cc3coc([N+](=O)[O-])c3)cc1)C2.[I-],active,582.4160000000002,0.7634999999999998,0.0,7.0,8.346787486224656
1284,CHEMBL86031,C[N+]1(Cc2ccccc2)CCC(CCC(=O)c2ccc3c(c2)OCCO3)CC1,active,380.50800000000015,4.4775000000000045,0.0,3.0,7.0
1285,CHEMBL313231,C[N+]1(Cc2ccccc2)CCC(CCC(=O)c2ccc3c(c2)OCO3)CC1,active,366.4810000000001,4.435000000000004,0.0,3.0,7.3819519032879075
1286,CHEMBL313582,C[N+]1(Cc2ccccc2)CCC(CCC(=O)c2ccc3c(c2)CCCCO3)CC1,active,392.5630000000002,5.4214000000000055,0.0,2.0,6.856985199745905
1287,CHEMBL87823,COc1ccc2cc(C(=O)CCC3CC[N+](C)(Cc4ccccc4)CC3)ccc2c1,active,402.5580000000001,5.868100000000006,0.0,2.0,7.301029995663981
1288,CHEMBL432376,COc1cc2cc(C(=O)CCC3CC[N+](C)(Cc4ccccc4)CC3)n(C)c2cc1OC,active,435.58800000000014,5.215200000000006,0.0,4.0,6.920818753952375
1289,CHEMBL87014,Cc1cc(C(=O)CCC2CC[N+](C)(Cc3ccccc3)CC2)nn1-c1ccccc1,active,402.5620000000001,5.200420000000006,0.0,3.0,7.657577319177793
1290,CHEMBL418955,COc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1,active,350.4620000000001,4.681200000000004,0.0,4.0,8.080921907623926
1291,CHEMBL93123,O=C(Nc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1)c1ccccc1,active,439.55900000000014,5.924900000000005,1.0,4.0,8.0268721464003
1292,CHEMBL92463,Oc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1,active,336.4350000000001,4.378200000000004,1.0,4.0,7.585026652029182
1293,CHEMBL92460,c1ccc(CN2CCC(CCc3noc4ccccc34)CC2)cc1,active,320.4360000000001,4.6726000000000045,0.0,3.0,6.6777807052660805
1294,CHEMBL328715,c1ccc(CN2CCC(CCNc3noc4ccccc34)CC2)cc1,active,335.45100000000014,4.542000000000003,1.0,4.0,6.0915149811213505
1295,CHEMBL362350,C=[N+]1N=C(CCC2CCN(Cc3ccccc3)CC2)c2ccccc21,active,332.47100000000006,4.4413000000000045,0.0,2.0,6.468521082957745
1296,CHEMBL359570,O=C1Cc2cc3c(CCC4CCN(Cc5ccccc5)CC4)noc3cc2N1,active,375.47200000000015,4.167200000000003,1.0,4.0,9.481486060122112
1297,CHEMBL187603,COc1cc2c(cc1OC)SC(C(=O)CC(O)C1CC[N+](C)(Cc3ccccc3)CC1)C2,active,456.6280000000003,4.097500000000004,1.0,5.0,6.721246399047171
1298,CHEMBL360832,COc1cc2c(cc1OC)SC(C(=O)CC1(O)CC[N+](C)(Cc3ccccc3)CC1)C2,active,442.6010000000003,3.8515000000000033,1.0,5.0,7.045757490560675
1299,CHEMBL186090,COc1cc2c(cc1OC)SC(C(=O)CC1C=CC[N+](C)(Cc3ccccc3)CC1)C2,active,438.6130000000003,4.902700000000005,0.0,4.0,6.1249387366083
1300,CHEMBL187591,COc1cc2c(cc1OC)SC(CC1CC[N+](C)(Cc3ccccc3)CC1)C2,inactive,398.5920000000002,5.167500000000005,0.0,3.0,4.522878745280337
1301,CHEMBL188714,COC(=O)C[N+]1(C)CCC(CCC(=O)C2Cc3cc(OC)c(OC)cc3S2)CC1,active,422.56700000000023,3.099500000000001,0.0,6.0,7.267606240177032
1303,CHEMBL189774,COCC[n+]1ccc(CCC(=O)C2Cc3cc(OC)c(OC)cc3S2)cc1,active,388.50900000000007,2.8564000000000007,0.0,5.0,7.522878745280337
1304,CHEMBL186042,COc1cc2c(cc1OC)SC(C(=O)CCc1cc[n+](Cc3ccccc3)cc1)C2,active,420.5540000000001,4.258300000000004,0.0,4.0,8.337242168318426
1305,CHEMBL363455,O=C(CCc1cc[n+](Cc2ccccc2)cc1)c1ccc2c(c1)OCO2,active,346.4060000000002,3.566600000000003,0.0,3.0,6.619788758288394
1307,CHEMBL188274,CNC(=O)Oc1cccc(C(C)N(C)C)c1.Cl,active,258.74899999999997,2.4492000000000007,1.0,3.0,7.0
1308,CHEMBL189906,CNC(=O)Oc1cccc2c1OCC1CCN(C)C21,active,262.3089999999999,1.79,1.0,4.0,7.522878745280337
1309,CHEMBL189907,CNC(=O)Oc1cccc2c1CCC1CCN(C)C21,active,260.33699999999993,2.3438000000000008,1.0,3.0,7.761953896871204
1310,CHEMBL190322,CNC(=O)Oc1cccc2c1SCC1CCN(C)C21,active,278.37699999999995,2.503300000000001,1.0,4.0,8.090979145788843
1312,CHEMBL187870,CCCCCCCNC(=O)Oc1cccc2c1OCC1CCN(C)C21,active,346.4710000000002,4.130600000000003,1.0,4.0,7.692503962086787
1313,CHEMBL187385,CCNC(=O)Oc1cccc2c1OCC1CCN(C)C21,active,276.33599999999996,2.1801000000000004,1.0,4.0,6.376750709602099
1314,CHEMBL363557,CCNC(=O)Oc1cccc2c1CCC1CCN(C)C21,active,274.3639999999999,2.733900000000001,1.0,3.0,6.405607449624573
1315,CHEMBL340427,CNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c(=O)c4ccccc4oc3c2)c1,active,446.5030000000001,4.565300000000004,1.0,6.0,6.522878745280337
1316,CHEMBL189957,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(=O)c4ccccc4oc3c2)c1,active,502.6110000000002,6.125700000000006,1.0,6.0,6.494850021680094
1320,CHEMBL190528,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(c2)O/C(=C\c2cc(OC)c(OC)c(OC)c2)C3=O)c1,active,618.7270000000002,6.508100000000008,1.0,9.0,6.2839966563652006
1323,CHEMBL191314,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(c2)O/C(=C\c2c4ccccc4cc4ccccc24)C3=O)c1,inactive,628.7690000000002,8.788700000000004,1.0,6.0,4.101823516502323
1326,CHEMBL364678,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(c2)O/C(=C\c2cc(Cl)cc(Cl)c2)C3=O)c1,inactive,597.5390000000002,7.7891000000000075,1.0,6.0,4.350665141287858
1330,CHEMBL371798,CN(CCCCCCCOc1ccc2c(c1)O/C(=C\c1cccc3ccccc13)C2=O)Cc1cccc(O)c1,inactive,521.6570000000003,7.6229000000000084,1.0,5.0,1.3045183235098026
1331,CHEMBL189797,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(c2)OCC3=O)c1,inactive,440.5400000000002,4.441200000000004,1.0,6.0,2.7931741239681505
1332,CHEMBL94,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,inactive,275.352,1.7739,1.0,4.0,4.853871964321762
1333,CHEMBL372071,CCN(CC)CCCN1CC(=O)N(C2CC2)CC1=O,inactive,267.37299999999993,0.5515000000000005,0.0,3.0,4.698970004336019
1334,CHEMBL192953,CCN(CC)CCN1CC(=O)N(CCc2ccccc2)CC1=O,inactive,317.43300000000005,1.2417,0.0,3.0,4.698970004336019
1335,CHEMBL372279,CC(C)N(CCN1CC(=O)N(CCc2ccc(Cl)cc2Cl)CC1=O)C(C)C,inactive,414.37700000000024,3.3255000000000026,0.0,3.0,4.698970004336019
1336,CHEMBL191315,COc1ccc(CCN2CC(=O)N(CCc3ccccn3)CC2=O)cc1OC,inactive,383.44800000000015,1.5548,0.0,5.0,4.698970004336019
1337,CHEMBL191930,O=C1CN(CCN2CCCC2)C(=O)CN1CCCn1ccnc1,inactive,319.40899999999993,0.03980000000000117,0.0,5.0,4.698970004336019
1338,CHEMBL434948,CC1CCCCN1CCCN1CC(=O)N(CCc2ccc(F)cc2)CC1=O,inactive,375.48800000000006,2.3034999999999997,0.0,3.0,4.698970004336019
1339,CHEMBL190152,O=C1CN(CCN2CCOCC2)C(=O)CN1CCC(c1ccccc1)c1ccccc1,inactive,421.54100000000005,2.2116000000000007,0.0,4.0,4.698970004336019
1340,CHEMBL372262,CCOC(=O)c1c(C)c(N2CCN(C)CC2)nc2ccccc12,inactive,313.40099999999995,2.4717200000000004,0.0,5.0,5.0
1341,CHEMBL191084,Cc1c(N2CCN(C)CC2)nc2ccccc2c1C(=O)N(C)Cc1ccccc1,inactive,388.51500000000016,3.5672200000000025,0.0,4.0,5.0
1342,CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,active,198.26899999999992,2.695800000000001,1.0,2.0,6.573488738635425
1343,CHEMBL32823,c1ccc2c(NCCCCCCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,active,492.7110000000004,8.015100000000007,2.0,4.0,9.229147988357855
1344,CHEMBL195418,Cc1c(Cl)nc2ccccc2c1C(=O)NCCCCCCCNc1c2c(nc3ccccc13)CCCC2,active,515.1010000000005,7.416020000000006,2.0,4.0,8.522878745280337
1345,CHEMBL195241,Cc1c(N2CCN(C)CC2)nc2ccccc2c1C(=O)NCCCCCCCNc1c2c(nc3ccccc13)CCCC2,active,578.8050000000002,6.5144200000000065,2.0,6.0,8.387216143280265
1346,CHEMBL192682,O=C(CCCCC1CCSS1)NCCNc1c2c(nc3ccccc13)CCCC2,active,429.6550000000003,5.355800000000004,2.0,5.0,7.013228265733755
1347,CHEMBL195179,O=C(CCCCC1CCSS1)NCCCNc1c2c(nc3ccccc13)CCCC2,active,443.6820000000003,5.745900000000005,2.0,5.0,8.157390760389438
1348,CHEMBL424833,O=C(CCCCC1CCSS1)NCCCCNc1c2c(nc3ccccc13)CCCC2,active,457.70900000000034,6.1360000000000054,2.0,5.0,7.453457336521869
1349,CHEMBL425739,O=C(CCCCC1CCSS1)NCCCCCNc1c2c(nc3ccccc13)CCCC2,active,471.7360000000004,6.526100000000007,2.0,5.0,7.4156687756324695
1350,CHEMBL278963,O=C(CCCCC1CCSS1)NCCCCCCNc1c2c(nc3ccccc13)CCCC2,active,485.76300000000043,6.916200000000007,2.0,5.0,7.521433504406157
1351,CHEMBL195067,O=C(CCCCC1CCSS1)NCCCCCCCNc1c2c(nc3ccccc13)CCCC2,active,499.7900000000005,7.306300000000007,2.0,5.0,7.485452247339714
1352,CHEMBL194823,O=C(CCCCC1CCSS1)NCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,active,478.12700000000035,6.3993000000000055,2.0,5.0,9.596879478824182
1354,CHEMBL191758,NCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,active,289.8100000000001,3.527700000000002,2.0,3.0,7.667561540084395
1355,CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,active,198.26899999999992,2.695800000000001,1.0,2.0,6.372634143407267
